":START_ID",":TYPE",":END_ID","_json","childRelationToParent:string[]","http__//purl.obolibrary.org/obo/IAO_0000116:string[]","http__//purl.obolibrary.org/obo/IAO_0010000:string[]","http__//www.w3.org/2000/01/rdf-schema#comment:string[]","http__//www.w3.org/2000/01/rdf-schema#seeAlso:string[]","parentRelationToChild:string[]"
"duo+class+http://purl.obolibrary.org/obo/IAO_0000319","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000319","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000031","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000319","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000030","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000319","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000111","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000319","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000114","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000319","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000115","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000319","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000117","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000319","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000118","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000319","linksTo","duo+individual+http://purl.obolibrary.org/obo/IAO_0000120","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000319","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000233","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000319","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000310","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000319","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000319","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000320","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000320","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000320","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000120","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000320","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000320","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000320","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000320","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000031","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000320","linksTo","duo+property+http://purl.obolibrary.org/obo/BFO_0000051","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000320","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000030","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000320","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000111","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000320","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000112","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000320","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000114","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000320","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000115","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000320","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000117","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000320","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000118","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000320","linksTo","duo+individual+http://purl.obolibrary.org/obo/IAO_0000120","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000320","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000233","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000320","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000301","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000320","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000310","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000320","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000320","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000320","relatedTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000301","{""property"":""http://purl.obolibrary.org/obo/BFO_0000051"",""value"":""http://purl.obolibrary.org/obo/IAO_0000301"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/BFO_0000051"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/IAO_0000301"",""isObsolete"":false}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000321","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000321","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000321","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000120","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000321","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000321","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000321","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000321","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000031","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000321","linksTo","duo+property+http://purl.obolibrary.org/obo/BFO_0000051","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000321","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000030","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000321","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000111","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000321","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000112","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000321","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000114","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000321","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000115","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000321","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000117","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000321","linksTo","duo+individual+http://purl.obolibrary.org/obo/IAO_0000120","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000321","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000302","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000321","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000310","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000321","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000321","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000321","relatedTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000302","{""property"":""http://purl.obolibrary.org/obo/BFO_0000051"",""value"":""http://purl.obolibrary.org/obo/IAO_0000302"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/BFO_0000051"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/IAO_0000302"",""isObsolete"":false}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000322","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000322","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000322","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000120","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000322","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000322","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000322","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000322","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000031","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000322","linksTo","duo+property+http://purl.obolibrary.org/obo/BFO_0000051","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000322","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000030","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000322","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000111","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000322","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000112","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000322","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000114","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000322","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000115","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000322","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000117","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000322","linksTo","duo+individual+http://purl.obolibrary.org/obo/IAO_0000120","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000322","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000303","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000322","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000310","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000322","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000322","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000322","relatedTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000303","{""property"":""http://purl.obolibrary.org/obo/BFO_0000051"",""value"":""http://purl.obolibrary.org/obo/IAO_0000303"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/BFO_0000051"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/IAO_0000303"",""isObsolete"":false}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000323","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000323","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000323","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000120","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000323","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000323","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000323","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000323","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000031","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000323","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000030","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000323","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000111","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000323","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000112","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000323","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000114","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000323","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000115","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000323","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000117","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000323","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000118","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000323","linksTo","duo+individual+http://purl.obolibrary.org/obo/IAO_0000120","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000323","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000233","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000323","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000310","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000323","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000323","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000324","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000324","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000324","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000120","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000324","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000324","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000324","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000324","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000031","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000324","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000030","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000324","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000111","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000324","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000112","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000324","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000114","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000324","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000115","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000324","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000117","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000324","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000118","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000324","linksTo","duo+individual+http://purl.obolibrary.org/obo/IAO_0000120","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000324","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000233","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000324","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000310","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000324","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000324","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000325","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000325","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000325","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000120","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000325","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000325","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000325","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000325","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000031","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000325","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000030","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000325","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000111","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000325","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000112","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000325","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000114","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000325","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000115","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000325","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000117","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000325","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000118","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000325","linksTo","duo+individual+http://purl.obolibrary.org/obo/IAO_0000120","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000325","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000136","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000325","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000233","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000325","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000310","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000325","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000325","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000325","relatedTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{""property"":""http://purl.obolibrary.org/obo/IAO_0000136"",""value"":""http://purl.obolibrary.org/obo/IAO_0000314"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/IAO_0000136"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/IAO_0000314"",""isObsolete"":false}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000326","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000326","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000326","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000120","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000326","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000326","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000326","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000326","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000031","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000326","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000030","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000326","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000111","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000326","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000114","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000326","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000115","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000326","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000117","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000326","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000118","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000326","linksTo","duo+individual+http://purl.obolibrary.org/obo/IAO_0000120","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000326","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000233","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000326","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000310","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000326","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000326","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000327","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000306","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000327","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000306","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000327","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000125","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000327","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0000306","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000327","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000327","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000327","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000031","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000327","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000030","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000327","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000111","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000327","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000114","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000327","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000115","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000327","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000117","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000327","linksTo","duo+individual+http://purl.obolibrary.org/obo/IAO_0000125","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000327","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000300","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000327","linksTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000306","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000327","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000328","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000306","{}","","","","","",""
