":START_ID",":TYPE",":END_ID","_json","http__//www.geneontology.org/formats/oboInOwl#hasDbXref:string[]","http__//www.geneontology.org/formats/oboInOwl#hasSynonymType:string[]","childRelationToParent:string[]","http__//www.geneontology.org/formats/oboInOwl#source:string[]","parentRelationToChild:string[]"
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000104","relatedTo","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000105","{""property"":""http://purl.obolibrary.org/obo/BFO_0000051"",""value"":""http://purl.obolibrary.org/obo/UBERON_0000105"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/BFO_0000051"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/UBERON_0000105"",""isObsolete"":false}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000104","relatedTo","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000071","{""property"":""http://purl.obolibrary.org/obo/RO_0002230"",""value"":""http://purl.obolibrary.org/obo/UBERON_0000071"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/RO_0002230"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/UBERON_0000071"",""isObsolete"":false}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000104","http://purl.obolibrary.org/obo/RO_0002175","gitissue502+class+http://purl.obolibrary.org/obo/NCBITaxon_33208","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000104","http://www.w3.org/2000/01/rdf-schema#subClassOf","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000000","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000104","directParent","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000000","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000104","hierarchicalParent","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000000","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000105","relatedTo","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000104","{""property"":""http://purl.obolibrary.org/obo/BFO_0000050"",""value"":""http://purl.obolibrary.org/obo/UBERON_0000104"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/BFO_0000050"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/UBERON_0000104"",""isObsolete"":false}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000105","http://purl.obolibrary.org/obo/RO_0002175","gitissue502+class+http://purl.obolibrary.org/obo/NCBITaxon_33208","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000105","http://www.w3.org/2000/01/rdf-schema#subClassOf","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000000","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000105","directParent","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000000","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000105","hierarchicalParent","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000000","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000105","hierarchicalParent","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000104","{""childRelationToParent"":""http://purl.obolibrary.org/obo/BFO_0000050"",""parentRelationToChild"":""http://purl.obolibrary.org/obo/BFO_0000051""}","","","http://purl.obolibrary.org/obo/BFO_0000050","","http://purl.obolibrary.org/obo/BFO_0000051"
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000106","relatedTo","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000068","{""property"":""http://purl.obolibrary.org/obo/BFO_0000050"",""value"":""http://purl.obolibrary.org/obo/UBERON_0000068"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/BFO_0000050"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/UBERON_0000068"",""isObsolete"":false}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000106","relatedTo","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000104","{""property"":""http://purl.obolibrary.org/obo/RO_0002223"",""value"":""http://purl.obolibrary.org/obo/UBERON_0000104"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/RO_0002223"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/UBERON_0000104"",""isObsolete"":false}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000106","http://www.w3.org/2000/01/rdf-schema#subClassOf","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000105","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000106","directParent","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000105","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000106","hierarchicalParent","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000105","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000106","hierarchicalParent","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000068","{""childRelationToParent"":""http://purl.obolibrary.org/obo/BFO_0000050"",""parentRelationToChild"":""http://purl.obolibrary.org/obo/BFO_0000051""}","","","http://purl.obolibrary.org/obo/BFO_0000050","","http://purl.obolibrary.org/obo/BFO_0000051"
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000107","relatedTo","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000068","{""property"":""http://purl.obolibrary.org/obo/BFO_0000050"",""value"":""http://purl.obolibrary.org/obo/UBERON_0000068"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/BFO_0000050"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/UBERON_0000068"",""isObsolete"":false}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000107","relatedTo","gitissue502+class+http://purl.obolibrary.org/obo/GO_0040016","{""property"":""http://purl.obolibrary.org/obo/RO_0002082"",""value"":""http://purl.obolibrary.org/obo/GO_0040016"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/RO_0002082"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/GO_0040016"",""isObsolete"":false}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000107","relatedTo","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000106","{""property"":""http://purl.obolibrary.org/obo/RO_0002087"",""value"":""http://purl.obolibrary.org/obo/UBERON_0000106"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/RO_0002087"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/UBERON_0000106"",""isObsolete"":false}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000107","http://www.w3.org/2000/01/rdf-schema#subClassOf","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000105","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000107","directParent","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000105","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000107","hierarchicalParent","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000105","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000107","hierarchicalParent","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000068","{""childRelationToParent"":""http://purl.obolibrary.org/obo/BFO_0000050"",""parentRelationToChild"":""http://purl.obolibrary.org/obo/BFO_0000051""}","","","http://purl.obolibrary.org/obo/BFO_0000050","","http://purl.obolibrary.org/obo/BFO_0000051"
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000108","relatedTo","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000068","{""property"":""http://purl.obolibrary.org/obo/BFO_0000050"",""value"":""http://purl.obolibrary.org/obo/UBERON_0000068"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/BFO_0000050"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/UBERON_0000068"",""isObsolete"":false}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000108","relatedTo","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000107","{""property"":""http://purl.obolibrary.org/obo/BFO_0000062"",""value"":""http://purl.obolibrary.org/obo/UBERON_0000107"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/BFO_0000062"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/UBERON_0000107"",""isObsolete"":false}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000108","http://www.w3.org/2000/01/rdf-schema#subClassOf","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000105","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000108","directParent","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000105","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000108","hierarchicalParent","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000105","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000108","hierarchicalParent","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000068","{""childRelationToParent"":""http://purl.obolibrary.org/obo/BFO_0000050"",""parentRelationToChild"":""http://purl.obolibrary.org/obo/BFO_0000051""}","","","http://purl.obolibrary.org/obo/BFO_0000050","","http://purl.obolibrary.org/obo/BFO_0000051"
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000109","relatedTo","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000068","{""property"":""http://purl.obolibrary.org/obo/BFO_0000050"",""value"":""http://purl.obolibrary.org/obo/UBERON_0000068"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/BFO_0000050"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/UBERON_0000068"",""isObsolete"":false}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000109","relatedTo","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000108","{""property"":""http://purl.obolibrary.org/obo/BFO_0000062"",""value"":""http://purl.obolibrary.org/obo/UBERON_0000108"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/BFO_0000062"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/UBERON_0000108"",""isObsolete"":false}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000109","relatedTo","gitissue502+class+http://purl.obolibrary.org/obo/GO_0007369","{""property"":""http://purl.obolibrary.org/obo/RO_0002082"",""value"":""http://purl.obolibrary.org/obo/GO_0007369"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/RO_0002082"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/GO_0007369"",""isObsolete"":false}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000109","relatedTo","gitissue502+class+http://purl.obolibrary.org/obo/NCBITaxon_6072","{""property"":""http://purl.obolibrary.org/obo/RO_0002160"",""value"":""http://purl.obolibrary.org/obo/NCBITaxon_6072"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/RO_0002160"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/NCBITaxon_6072"",""isObsolete"":false}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000109","http://www.w3.org/2000/01/rdf-schema#subClassOf","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000105","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000109","directParent","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000105","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000109","hierarchicalParent","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000105","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000109","hierarchicalParent","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000068","{""childRelationToParent"":""http://purl.obolibrary.org/obo/BFO_0000050"",""parentRelationToChild"":""http://purl.obolibrary.org/obo/BFO_0000051""}","","","http://purl.obolibrary.org/obo/BFO_0000050","","http://purl.obolibrary.org/obo/BFO_0000051"
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000110","relatedTo","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000068","{""property"":""http://purl.obolibrary.org/obo/BFO_0000050"",""value"":""http://purl.obolibrary.org/obo/UBERON_0000068"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/BFO_0000050"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/UBERON_0000068"",""isObsolete"":false}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000110","relatedTo","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000109","{""property"":""http://purl.obolibrary.org/obo/BFO_0000062"",""value"":""http://purl.obolibrary.org/obo/UBERON_0000109"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/BFO_0000062"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/UBERON_0000109"",""isObsolete"":false}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000110","relatedTo","gitissue502+class+http://purl.obolibrary.org/obo/GO_0001841","{""property"":""http://purl.obolibrary.org/obo/RO_0002082"",""value"":""http://purl.obolibrary.org/obo/GO_0001841"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/RO_0002082"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/GO_0001841"",""isObsolete"":false}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000110","relatedTo","gitissue502+class+http://purl.obolibrary.org/obo/NCBITaxon_6072","{""property"":""http://purl.obolibrary.org/obo/RO_0002160"",""value"":""http://purl.obolibrary.org/obo/NCBITaxon_6072"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/RO_0002160"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/NCBITaxon_6072"",""isObsolete"":false}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000110","http://www.w3.org/2000/01/rdf-schema#subClassOf","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000105","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000110","directParent","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000105","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000110","hierarchicalParent","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000105","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000110","hierarchicalParent","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000068","{""childRelationToParent"":""http://purl.obolibrary.org/obo/BFO_0000050"",""parentRelationToChild"":""http://purl.obolibrary.org/obo/BFO_0000051""}","","","http://purl.obolibrary.org/obo/BFO_0000050","","http://purl.obolibrary.org/obo/BFO_0000051"
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000111","relatedTo","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000068","{""property"":""http://purl.obolibrary.org/obo/BFO_0000050"",""value"":""http://purl.obolibrary.org/obo/UBERON_0000068"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/BFO_0000050"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/UBERON_0000068"",""isObsolete"":false}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000111","relatedTo","gitissue502+class+http://purl.obolibrary.org/obo/GO_0048513","{""property"":""http://purl.obolibrary.org/obo/RO_0002082"",""value"":""http://purl.obolibrary.org/obo/GO_0048513"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/RO_0002082"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/GO_0048513"",""isObsolete"":false}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000111","relatedTo","gitissue502+class+http://purl.obolibrary.org/obo/NCBITaxon_6072","{""property"":""http://purl.obolibrary.org/obo/RO_0002160"",""value"":""http://purl.obolibrary.org/obo/NCBITaxon_6072"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/RO_0002160"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/NCBITaxon_6072"",""isObsolete"":false}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000111","http://www.w3.org/2000/01/rdf-schema#subClassOf","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000105","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000111","directParent","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000105","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000111","hierarchicalParent","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000105","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000111","hierarchicalParent","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000068","{""childRelationToParent"":""http://purl.obolibrary.org/obo/BFO_0000050"",""parentRelationToChild"":""http://purl.obolibrary.org/obo/BFO_0000051""}","","","http://purl.obolibrary.org/obo/BFO_0000050","","http://purl.obolibrary.org/obo/BFO_0000051"
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000463","relatedTo","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000468","{""property"":""http://purl.obolibrary.org/obo/BFO_0000050"",""value"":""http://purl.obolibrary.org/obo/UBERON_0000468"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/BFO_0000050"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/UBERON_0000468"",""isObsolete"":false}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000463","relatedTo","gitissue502+class+http://purl.obolibrary.org/obo/PATO_0002198","{""property"":""http://purl.obolibrary.org/obo/RO_0000086"",""value"":""http://purl.obolibrary.org/obo/PATO_0002198"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/RO_0000086"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/PATO_0002198"",""isObsolete"":false}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000463","http://purl.obolibrary.org/obo/RO_0002175","gitissue502+class+http://purl.obolibrary.org/obo/NCBITaxon_33208","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000463","http://www.w3.org/2000/01/rdf-schema#subClassOf","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000465","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000463","directParent","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000465","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000463","hierarchicalParent","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000465","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000463","hierarchicalParent","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000468","{""childRelationToParent"":""http://purl.obolibrary.org/obo/BFO_0000050"",""parentRelationToChild"":""http://purl.obolibrary.org/obo/BFO_0000051""}","","","http://purl.obolibrary.org/obo/BFO_0000050","","http://purl.obolibrary.org/obo/BFO_0000051"
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000465","http://purl.obolibrary.org/obo/RO_0002175","gitissue502+class+http://purl.obolibrary.org/obo/NCBITaxon_33208","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000465","http://www.w3.org/2000/01/rdf-schema#subClassOf","gitissue502+class+http://purl.obolibrary.org/obo/BFO_0000040","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000465","http://www.w3.org/2000/01/rdf-schema#subClassOf","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0001062","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000465","directParent","gitissue502+class+http://purl.obolibrary.org/obo/BFO_0000040","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000465","directParent","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0001062","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000465","http://www.w3.org/2002/07/owl#disjointWith","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000466","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000465","hierarchicalParent","gitissue502+class+http://purl.obolibrary.org/obo/BFO_0000040","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000465","hierarchicalParent","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0001062","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000466","http://purl.obolibrary.org/obo/RO_0002175","gitissue502+class+http://purl.obolibrary.org/obo/NCBITaxon_33208","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000466","http://www.w3.org/2000/01/rdf-schema#subClassOf","gitissue502+class+http://purl.obolibrary.org/obo/BFO_0000141","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000466","http://www.w3.org/2000/01/rdf-schema#subClassOf","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0001062","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000466","directParent","gitissue502+class+http://purl.obolibrary.org/obo/BFO_0000141","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000466","directParent","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0001062","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000466","hierarchicalParent","gitissue502+class+http://purl.obolibrary.org/obo/BFO_0000141","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000466","hierarchicalParent","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0001062","{}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000467","relatedTo","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000468","{""property"":""http://purl.obolibrary.org/obo/BFO_0000050"",""value"":""http://purl.obolibrary.org/obo/UBERON_0000468"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/BFO_0000050"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/UBERON_0000468"",""isObsolete"":false}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000467","relatedTo","gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000062","{""property"":""http://purl.obolibrary.org/obo/BFO_0000051"",""value"":""http://purl.obolibrary.org/obo/UBERON_0000062"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/BFO_0000051"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/UBERON_0000062"",""isObsolete"":false}","","","","",""
"gitissue502+class+http://purl.obolibrary.org/obo/UBERON_0000467","http://purl.obolibrary.org/obo/RO_0002175","gitissue502+class+http://purl.obolibrary.org/obo/NCBITaxon_33208","{}","","","","",""
