":START_ID",":TYPE",":END_ID","_json","http__//www.w3.org/2000/01/rdf-schema#comment:string[]","http__//purl.obolibrary.org/obo/IAO_0000116:string[]","childRelationToParent:string[]","http__//purl.obolibrary.org/obo/IAO_0010000:string[]","http__//www.w3.org/2000/01/rdf-schema#seeAlso:string[]","parentRelationToChild:string[]"
"duo+class+http://purl.obolibrary.org/obo/IAO_0000443","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/OBI_0000011","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000443","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000120","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000443","directParent","duo+class+http://purl.obolibrary.org/obo/OBI_0000011","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000443","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/OBI_0000011","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000444","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/OBI_0000011","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000444","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000120","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000444","directParent","duo+class+http://purl.obolibrary.org/obo/OBI_0000011","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000444","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/OBI_0000011","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000445","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0000310","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000445","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000120","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000445","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000310","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000445","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000310","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000572","relatedTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000030","{""property"":""http://purl.obolibrary.org/obo/OBI_0000293"",""value"":""http://purl.obolibrary.org/obo/IAO_0000030"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/OBI_0000293"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/IAO_0000030"",""isObsolete"":false}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000572","relatedTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000310","{""property"":""http://purl.obolibrary.org/obo/OBI_0000299"",""value"":""http://purl.obolibrary.org/obo/IAO_0000310"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/OBI_0000299"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/IAO_0000310"",""isObsolete"":false}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000572","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/OBI_0000011","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000572","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000125","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000572","directParent","duo+class+http://purl.obolibrary.org/obo/OBI_0000011","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000572","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/OBI_0000011","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000573","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0000038","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000573","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000122","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000573","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000038","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000573","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000038","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000574","relatedTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000577","{""property"":""http://purl.obolibrary.org/obo/OBI_0000299"",""value"":""http://purl.obolibrary.org/obo/IAO_0000577"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/OBI_0000299"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/IAO_0000577"",""isObsolete"":false}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000574","relatedTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000579","{""property"":""http://purl.obolibrary.org/obo/RO_0000057"",""value"":""http://purl.obolibrary.org/obo/IAO_0000579"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/RO_0000057"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/IAO_0000579"",""isObsolete"":false}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000574","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/OBI_0000011","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000574","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000120","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000574","directParent","duo+class+http://purl.obolibrary.org/obo/OBI_0000011","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000574","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/OBI_0000011","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000575","relatedTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000030","{""property"":""http://purl.obolibrary.org/obo/OBI_0000293"",""value"":""http://purl.obolibrary.org/obo/IAO_0000030"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/OBI_0000293"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/IAO_0000030"",""isObsolete"":false}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000575","relatedTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000577","{""property"":""http://purl.obolibrary.org/obo/OBI_0000293"",""value"":""http://purl.obolibrary.org/obo/IAO_0000577"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/OBI_0000293"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/IAO_0000577"",""isObsolete"":false}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000575","relatedTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000579","{""property"":""http://purl.obolibrary.org/obo/RO_0000057"",""value"":""http://purl.obolibrary.org/obo/IAO_0000579"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/RO_0000057"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/IAO_0000579"",""isObsolete"":false}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000575","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/OBI_0000011","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000575","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000120","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000575","directParent","duo+class+http://purl.obolibrary.org/obo/OBI_0000011","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000575","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/OBI_0000011","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000576","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://www.geneontology.org/formats/oboInOwl#ObsoleteClass","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000576","http://purl.obolibrary.org/obo/IAO_0000231","duo+individual+http://purl.obolibrary.org/obo/IAO_0000103","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000576","directParent","duo+class+http://www.geneontology.org/formats/oboInOwl#ObsoleteClass","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000576","hierarchicalParent","duo+class+http://www.geneontology.org/formats/oboInOwl#ObsoleteClass","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000577","relatedTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000578","{""property"":""http://purl.obolibrary.org/obo/BFO_0000050"",""value"":""http://purl.obolibrary.org/obo/IAO_0000578"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/BFO_0000050"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/IAO_0000578"",""isObsolete"":false}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000577","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0000028","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000577","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000120","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000577","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000028","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000577","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000028","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000577","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000578","{""childRelationToParent"":""http://purl.obolibrary.org/obo/BFO_0000050"",""parentRelationToChild"":""http://purl.obolibrary.org/obo/BFO_0000051""}","","","http://purl.obolibrary.org/obo/BFO_0000050","","","http://purl.obolibrary.org/obo/BFO_0000051"
"duo+class+http://purl.obolibrary.org/obo/IAO_0000578","relatedTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000577","{""property"":""http://purl.obolibrary.org/obo/BFO_0000051"",""value"":""http://purl.obolibrary.org/obo/IAO_0000577"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/BFO_0000051"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/IAO_0000577"",""isObsolete"":false}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000578","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0020000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000578","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000120","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000578","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0020000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000578","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0020000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000579","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0000100","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000579","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0020020","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000579","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000120","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000579","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000100","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000579","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0020020","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000579","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000100","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000579","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0020020","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000580","relatedTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000577","{""property"":""http://purl.obolibrary.org/obo/OBI_0000293"",""value"":""http://purl.obolibrary.org/obo/IAO_0000577"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/OBI_0000293"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/IAO_0000577"",""isObsolete"":false}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000580","relatedTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000030","{""property"":""http://purl.obolibrary.org/obo/OBI_0000299"",""value"":""http://purl.obolibrary.org/obo/IAO_0000030"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/OBI_0000299"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/IAO_0000030"",""isObsolete"":false}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000580","relatedTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000579","{""property"":""http://purl.obolibrary.org/obo/RO_0000057"",""value"":""http://purl.obolibrary.org/obo/IAO_0000579"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/RO_0000057"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/IAO_0000579"",""isObsolete"":false}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000580","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/OBI_0000011","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000580","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000120","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000580","directParent","duo+class+http://purl.obolibrary.org/obo/OBI_0000011","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000580","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/OBI_0000011","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000582","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0000109","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000582","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000123","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000582","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000109","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000582","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000109","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000584","relatedTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000582","{""property"":""http://purl.obolibrary.org/obo/BFO_0000051"",""value"":""http://purl.obolibrary.org/obo/IAO_0000582"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/BFO_0000051"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/IAO_0000582"",""isObsolete"":false}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000584","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0000100","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000584","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000120","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000584","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000100","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000584","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000100","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000590","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0000300","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000590","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000125","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000590","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000300","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000590","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000300","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000591","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0000010","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000591","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000123","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000591","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000010","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000591","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000010","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000592","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0000010","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000592","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000123","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000592","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000010","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000592","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000010","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000593","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0000010","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000593","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000123","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000593","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000010","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000593","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000010","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000594","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0000010","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000594","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000123","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000594","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000010","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000594","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000010","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000595","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0000010","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000595","http://purl.obolibrary.org/obo/IAO_0000114","duo+individual+http://purl.obolibrary.org/obo/IAO_0000123","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000595","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000010","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000595","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000010","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000605","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0000300","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000605","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000300","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000605","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000300","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000606","relatedTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000605","{""property"":""http://purl.obolibrary.org/obo/BFO_0000051"",""value"":""http://purl.obolibrary.org/obo/IAO_0000605"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/BFO_0000051"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/IAO_0000605"",""isObsolete"":false}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000606","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000606","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000606","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000607","relatedTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000608","{""property"":""http://purl.obolibrary.org/obo/BFO_0000051"",""value"":""http://purl.obolibrary.org/obo/IAO_0000608"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/BFO_0000051"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/IAO_0000608"",""isObsolete"":false}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000607","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000607","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000607","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000608","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0000300","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000608","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000300","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000608","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000300","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000609","relatedTo","duo+class+http://purl.obolibrary.org/obo/IAO_0000610","{""property"":""http://purl.obolibrary.org/obo/BFO_0000051"",""value"":""http://purl.obolibrary.org/obo/IAO_0000610"",""type"":[""related""],""http://www.w3.org/1999/02/22-rdf-syntax-ns#type"":""http://www.w3.org/2002/07/owl#Restriction"",""http://www.w3.org/2002/07/owl#onProperty"":""http://purl.obolibrary.org/obo/BFO_0000051"",""http://www.w3.org/2002/07/owl#someValuesFrom"":""http://purl.obolibrary.org/obo/IAO_0000610"",""isObsolete"":false}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000609","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000609","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000609","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000314","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000610","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/IAO_0000300","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000610","directParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000300","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/IAO_0000610","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/IAO_0000300","{}","","","","","",""
